"分子標誌","根瘤線蟲","晚疫病","番茄","番茄黃化捲葉病毒病"
"炭疽病","草莓","種苗"
"竹嵌紋病毒","偃枝","無土栽培","綠竹","酵素連結免疫吸附法","蘆筍"
"竹嵌紋病毒","偃枝","無土栽培","綠竹","酵素連結免疫吸附法","蘆筍"
"洋蔥","胡瓜","苦瓜","茄子","豇豆","絲瓜"
"一代交配","西瓜","南瓜","洋香瓜","稜角絲瓜"
"一代交配","西瓜","南瓜","洋香瓜","稜角絲瓜"
"苦瓜","根砧","萎凋病"
"甘藍","花椰菜","青花菜","黑腐病"
"芥藍","品種選育","耐熱"
"茭白筍","茭白黑穗菌","週年生產"
"食藥用菇類","菌種保存","種原蒐集","驗證栽培"
"白靈菇","栽培","側耳屬"
"花臉香蘑","栽培技術","雲芝"
"西瓜","抗病育種","胡瓜","甜瓜"
"分子標誌","育種","芥藍","雄不稔性","種間雜交","蘿蔔"
"分子標誌","育種","芥藍","雄不稔性","種間雜交","蘿蔔"
"低溫醣化現象","馬鈴薯","晚疫病","種苗健康化技術"
"光環境","施肥","發光二極體","硝酸鹽","葉菜類"
"有機質肥料","葉菜類","營養元素"
"光強度","光環境","有機氮化合物","有機質肥料","胺基酸","硝酸鹽","葉菜類蔬菜"
"水楊酸","甲殼素","穴盤苗","亞磷酸","非農藥","品質","研討會","茉莉酸","產量","設施葉菜類","過氧化氫"
"中日照","育種","走莖","草莓","設施栽培","雜交"
"大蒜","低溫貯藏","調理"
"迷你種薯","無病毒種薯","霧耕"
"生物炭","穴盤","咖啡渣","泥碳土","栽培介質","茶葉渣","堆肥","菇類栽培廢棄木屑","鋸木屑"
"設施栽培","番茄","補光"
"穴盤","低溫貯藏","草莓設施生產","植株生育"
"高溫","淹水","結球白菜"
"炭化稻殼","胡瓜","調配椰纖屑","養液栽培"
"文心蘭","育種","春石斛蘭","蕙蘭"
"洋桔梗","電照","摘心","遮陰"
"育種","夏菊","菊花"
"夜間中斷電照","發光二極體","菊花"
"小花蕙蘭","根系","貯運"
"乙烯抑制劑","大花蕙蘭","切花","瓶插壽命"
"肥培管理","春石斛","蘭科植物"
"育種","香味","授粉","無菌播種","雜交"
"休閒農業","育種","栽培","萱草","雜交"
"原生植物","栽培","寒梅","種原蒐集","豬籠草","繁殖"
"原生植物","栽培","寒梅","種原蒐集","豬籠草","繁殖"
"栽培","海拔","彩色海芋","產期調節"
"自動化","春化","星辰花","帶梗苗","節能","蝴蝶蘭"
"文心蘭","花期調節","耐熱","細胞膜熱穩定性","蝴蝶蘭切花"
"文心蘭","花期調節","耐熱","細胞膜熱穩定性","蝴蝶蘭切花"
"育苗系統","育種","星辰花","洋桔梗","瓶插壽命","紫羅蘭"
"育苗系統","育種","星辰花","洋桔梗","瓶插壽命","紫羅蘭"
"文心蘭","栽培技術","量產","選拔"
"仙履蘭","苞舌蘭","栽培技術","雜交育種"
"仙履蘭","苞舌蘭","栽培技術","雜交育種"
"育種","風鈴花","栽培技術"
"台灣百合","台灣原生百合","豔紅鹿子百合"
"杜鵑花","育種","品種改良","秋海棠","茶花"
"杜鵑花","育種","品種改良","秋海棠","茶花"
"杜鵑花","育種","品種改良","秋海棠","茶花"
"加馬射線","育種","馬拉巴栗"
"育種","長壽花","聖誕紅"
"育種","長壽花","聖誕紅"
"品種選育","需冷量","櫻花"
"多花","低溫","葉綠素","雙梗"
"介質","日日春","花壇植物"
"介質","日日春","花壇植物"
"介質","育種","腎藥蘭","薑荷花","觀賞鳳梨"
"介質","育種","腎藥蘭","薑荷花","觀賞鳳梨"
"介質","育種","腎藥蘭","薑荷花","觀賞鳳梨"
"火鶴花","品種改良","栽培"
"火鶴花","品種改良","栽培"
"切花","文心蘭「白雪」","轉色控制技術"
"文心蘭","仙履蘭切花","採後處理","貯運"
"文心蘭","仙履蘭切花","採後處理","貯運"
"生理特性","蝴蝶蘭","檢測服務平台"
"多倍體","種原交流平台","蝴蝶蘭","雜交育種"
"蝴蝶蘭","雜交育種","屬間雜交"
"小花蕙蘭","芽切法","組織培養","無病毒苗"
"文心蘭","育種","蕙蘭"
"文心蘭","育種","蕙蘭"
"白雪文心蘭","光","花色"
"火鶴花","包裝","採後處理","養液"
"火鶴花","品種選育"
"孤挺花球","美人蕉","採收後處理","開花調控"
"石斛蘭","耐候性","原生苗木","袋植栽培","新栽培模式","綠美化"
"空氣品質","室內光環境","景觀植物","發光二極體"
"生態綠牆","光合成作用","光補償點","綠籬植物","遮陰處理"
"仙履蘭","育種","孤挺花","宮燈百合","彩色海芋"
"仙履蘭","育種","孤挺花","宮燈百合","彩色海芋"
"有機栽培","春化作物","春石斛","組織培養","植物生長調節劑","開花","營養元素"
"甲苯胺","育苗","矮化劑"
"切花品質","水分平衡","洋桔梗","限水處理","碳水化合物"
"四季蘭","植物生長調節劑","植物賀爾蒙","開花"
"切割繁殖法","促成栽培","遮陰處理","鱗莖"
"切花","奈米銀","貯運"
"切花","奈米銀","貯運"
"介質性狀","椰纖","蝴蝶蘭","養分管理"
"水耕","洋桔梗","移植","養液管理"
"品種選育","春石斛","栽培","種子儲藏"
"品種選育","春石斛","栽培","種子儲藏"
"品種選育","春石斛","栽培","種子儲藏"
"品種選育","迷你多花型蝴蝶蘭","雜交障礙"
"物種","花粉發芽","開花","雜交"
"生物防治","光強度","疫病菌","根溫","氣溫","馬拉巴栗","馬拉巴栗莖腐","黑腐菌","灌溉","鐮胞菌"
"育種","品種","授權","麒麟花"
"育種","產業服務","蝴蝶蘭"
"育種","產業服務","蝴蝶蘭"
"育種","芭菲爾鞋蘭屬","無菌播種","微體繁殖","屬內雜交"
"著果率"
"枝條成熟度","植物生長調節劑"
"切花品質","文心蘭","假球莖","產期調節","無土栽培","暗期中斷","營養生長"
"育種","盆花","耐熱文心蘭","劍葉文心蘭"
"切花生產","軟腐病","塊莖"
"石竹","育種","品種","授權"
"施肥","盆栽花卉","省工","聖誕紅","灌溉"
"生產體系","容器苗木","景觀樹木"
"介質電導度","氮型態","葉綠素螢光","礦物營養"
"品種鑑定","梨","菜豆"
"品種鑑定","梨","菜豆"
"金銀花","蒐集","繁殖"
"保育","家蠶","種原庫"
"保存與評估","原生植物","種原"
"天麻(高赤箭)","香莢蘭","蜜環菌"
"RAD-seq","SSR","分子標誌","蝴蝶蘭"
"利用","保存","茶","蒐集"
"DNA分子標誌","品種鑑定","茶樹"
"分子標誌","木瓜","印度棗","蓮霧","簡單重複序列"
"分子標誌","木瓜","印度棗","蓮霧","簡單重複序列"
"分子標誌","木瓜","印度棗","蓮霧","簡單重複序列"
"交換","作物種原","利用","保存"
"超低溫冷凍保存","資訊系統","種子活力","種原","離體保存"
"良種繁殖","原原種種子","農場營運管理"
"仙草","品種","關西"
"保存","柑橘","選育"
"引種","亞熱帶","果樹","保存","種原","蒐集","熱帶","繁殖"
"山藥","甘藷","耐鹽","超低溫冷凍保存","疊氮化納"
"山藥","甘藷","耐鹽","超低溫冷凍保存","疊氮化納"
"百香果","病毒","無病毒苗"
"甘藷","柑橘","健康種原","檢定"
"甘藷","柑橘","健康種原","檢定"
"炭疽菌","茄科","病毒","細菌","鑑定"
"胡瓜綠斑嵌紋病毒","國際種子檢查協會","番茄嵌紋病毒"
"胡瓜綠斑嵌紋病毒","國際種子檢查協會","番茄嵌紋病毒"
"母本園","健康檢查","國際種子檢查協會","無特定病原","菜豆炭疽病菌","種子純度","聚合酵素鏈鎖反應","豌豆果莢黑斑病菌"
"西瓜","胡蘿蔔","發芽率","超音波處理","種子","種子披衣"
"文心蘭","合果芋","狐狸尾蘭","玫瑰","品種檢定","彩葉芋","植物品種保護","植物品種資料庫","蝴蝶蘭"
"本土植物","母株","扦穗","健康種薯"
"本土植物","母株","扦穗","健康種薯"
"保存","胡瓜","茄子","容器育苗","堇菜","萃取物","種子發芽","種原","種原收集","蔬菜","薑科植物"
"量測技術","種苗","影像處理","檢測系統"
"Dickson品質指數","苗木品質","根生長勢","健壯商數"
"果實品質","砧木","甜瓜","嫁接","嫁接親合性"
"水稻","玉米","有機栽培","薏苡"
"有機","有機肥料","茭白"
"有機栽培","有機液肥","果實品質","紅龍果"
"有機","果醬","紅龍果"
"土壤改良資材","小米","水稻","休閒農業","果實品質","南瓜","洛神葵","原住民蔬菜","推動策略","落葵","臺灣藜","鳳梨釋迦","樂活","樹豆","臍橙"
"文旦","水稻","生態工程","生態系統服務","休閒農業","有機農業","吳郭魚","青蔥","消費者行為","茭白筍","發芽米","黃芩","愛玉子","綠籬","輪作"
"天敵","生物防治","棲地營造","綜合防治"
"有機農產品","食品加工","國際規範","教育指導文件"
"有機香蕉","香蕉","香蕉果乾","脫水條件","熱風乾燥"
"有機蔬菜","有機蔬菜產品","乾燥加工"
"有機","芽菜","落花生"
"牛蒡","加工","胡蘿蔔"
"牛蒡","加工","胡蘿蔔"
"有機栽培","柿子","香草植物","魚腥草"
"有機質肥料","重金屬","蔬菜"
"天敵","柑橘","蟲害"
"山藥","甘藷","有機種苗"
"山藥","甘藷","有機種苗"
"有機種苗","青葱","韭菜","採種"
"有機種苗","青葱","韭菜","採種"
"小白菜","有機介質","有機栽培","青花菜","採種","番木瓜","葉蘿蔔"
"水稻徒長病","有機水稻","稻種消毒"
"有機茶園","液肥","發酵"
"有機茶園","綠肥","環境親和"
"有機栽培","咖啡"
"土壤性質調查","土壤微生物","有機水稻","有機農法","育苗技術","病蟲害管理","採種","輪作"
"有機水稻","有機蔬菜","病蟲害管理","設施蔬菜","輪作"
"有機水稻","有機蔬菜","病蟲害管理","設施蔬菜","輪作"
"放線菌","芽孢桿菌","根瘤線蟲","番石榴立枯病","萬壽菊"
"有機米","米糖","乳酸菌","洗面霜"
"有機生產模式","根莖作物","鳳梨"
"有機生產模式","根莖作物","鳳梨"
"生物防治","草蛉","評估"
"有機液肥","作物病害防治","螢光擬球菌"
"有機水稻","菌劑","螺旋菌"
"十字花科","內生菌根菌","有機處理技術","有機種子披衣","豆科","枯草桿菌","葫蘆科"
"有機栽培","番木瓜","種子生產"
"休眠","病毒","逆核酸聚合反應","迷妳種薯","馬鈴薯綠化發芽","發光二極體","種薯"
"休眠","病毒","逆核酸聚合反應","迷妳種薯","馬鈴薯綠化發芽","發光二極體","種薯"
"玉米","有機栽培","豆類作物","輪作系統"
"介質","木瓜","有機栽培"
"有機栽培","育苗","洋蔥","採收後處理","貯藏","覆蓋作物"
"有機驗證標章","食品風險資訊","消費者反應"
"有機肥料","茄子","種子"
"有機農產品","園藝治療","園藝體驗"
"木瓜","生態農場","綜合管理技術"
"加工技術","有機栽培","品質","紅豆","採收期","蟲害管理","雜草管理"
"加工技術","有機栽培","品質","病害","馬鈴薯","蟲害管理","雜草管理"
"加工技術","有機栽培","品質","病害","馬鈴薯","蟲害管理","雜草管理"
"有機栽培","宜蘭三星蔥","盤龍蔘"
"天然穩定同位素","蜂蜜","摻假鑑定"
"化學游離法質譜","產地分析","揮發物質","蜂蜜"
"茶","液相層析串聯質譜儀","農藥"
"處理因子","農藥殘留","蔬果鮮食處理"
"少量作物","多重殘留","串聯式質譜儀","除草劑","高極性農藥"
"結球萵苣","節水灌溉","覆蓋"
"芋","具外銷潛力作物","病蟲害管理","健康種苗"
"介質","組織培養苗","蕙蘭"
"外銷","耐熱性","控釋型肥料","結球萵苣","節水灌溉"
"文心蘭","花期調節","盆花"
"育苗","草莓","高架床"
"甘藷","健康種苗","基腐病","種苗培育"
"茶","創新","臺灣特色茶"
"生產鏈","疏果","棗"
"文心蘭","健康種苗","無病毒","微體繁殖"
"土壤水分管理","水分生理","專家系統","熱帶果樹","灌溉系統"
"土壤水分管理","水分生理","專家系統","熱帶果樹","灌溉系統"
"頂燒症","結球萵苣","萵苣嵌文病毒"
"反季節","刻傷","荔枝","落果"
"小花蕙蘭","組織培養","無病毒苗"
"甘藷","柑橘健康種原","柑橘嫁接傳染病原","病原檢定","鈷-60"
"甘藷","柑橘健康種原","柑橘嫁接傳染病原","病原檢定","鈷-60"
"文心蘭","生育特性","光合作用","害蟲","病原菌鑑定","真菌性病害","調查"
"ISO 認證","Q2種子活力測定法","芋","草莓","健康種苗","組織培養","番木瓜種子","種子抽樣","種子品質","種子活力","種子發芽"
"ISO 認證","Q2種子活力測定法","芋","草莓","健康種苗","組織培養","番木瓜種子","種子抽樣","種子品質","種子活力","種子發芽"
"文心蘭","採收後品質","預措"
"苯丙胺酸裂解酶","酚類","變色"
"生物技術","基因改造","產業分析","產業資訊","資料庫","農業生技"
"生物技術","基因改造","產業分析","產業資訊","資料庫","農業生技"
"市場分析","生物經濟","個案分析","農業生技","廠商調查"
"研發成果商品化","產業化輔導","跨領域農業科技","農業科技產業"
"次單位疫苗","家蠶","禽流感","蠶蛹"
"白葉枯病","多用途","有色水稻","突變體","脆性","誘變育種"
"產業分析","策略研析","對策研究","稻米"
"水稻","突變體","誘變"
"分子標誌","突變體","高生產力","產量"
"水稻","耐鹽"
"中央檢定","生物防治","種豬"
"動物飼養設施","現代化動物試驗舍","實習牧場"
"分批式自動化污水處理反應槽","活性污泥","細胞培養","廢水處理","懷孕診斷"
"光學探針","屠體評級","超音波"
"台灣","氣相層析離子泳動分析儀","畜產品"
"生產效能","乳牛","乳房炎","跛行","蹄病","繁殖障礙"
"生產效能","乳牛","乳房炎","跛行","蹄病","繁殖障礙"
"外銷市場","東南亞","策略規劃","種苗","熱帶水果","關鍵技術"
"淹水","黃金廊道","農業損失"
"有機防治","根瘤病","健康促進","療癒景觀"
"二硫代胺基甲酸鹽類農藥","氣相層析儀","頂空進樣器"
"即食食品","家庭替代餐","真空低溫烹調法"
"農業技術展示","農業育成","農業創新"
"全掃描","特定分析物分析","高解析質譜圖","組成分譜型","選擇離子監控模式"
"台美科技交流","氣候變遷","模式化模擬"
"海洋深層水","高經濟水產物種","復合式養殖系統技術"
"前瞻式產能設計","智能式決策","複合式穩健流程設計"
"生物分解","黴菌毒素"
"品質管制","超臨界萃取","蛹蟲草"
"人畜共通感染","犬貓蛔蟲","鎖核酸即時定量PCR"
"人畜共通感染","犬貓蛔蟲","鎖核酸即時定量PCR"
"水晶蝦","全基因轉錄體分析","色素細胞"
"珊瑚","緊迫耐受性","餌料"
"技術移轉","產學合作","創新育成中心"
"半濕性人工飼料","石斑","飼料效率"
"小米","除草機","機械"
"小米","收穫","收穫機"
"畜舍","第六版網際網路協定","遠距監控"
"苞舌蘭","量產","優良品系"
"高畜黑豬","臺灣杜洛克豬","雜交"
"生長性能","免疫性狀","發酵飼料","雞蛋生產"
"生長性能","免疫性狀","發酵飼料","雞蛋生產"
"白羅曼鵝","產蛋性能","環境控制"
"油封鴨腿","家禽脂肪","萃取"
"保存","開發","鴨肉"
"乳牛","智慧","發情偵測"
"茶葉加工","野生茶","製茶技術"
"木材","再生複合材","茶葉","塑膠"
"花","茶","薰花茶"
"分子標誌","抗病性","番茄","菸草嵌紋病毒","萎凋病"
"疫苗","商品化","鴨病毒性肝炎"
"發芽","微(粉)化","微膠囊化","寡糖","酵素","稻穀"
"半自動","去芯","蓮子"
"有機堆肥","堆肥化處理機械","農產廢棄物"
"芽體增殖","春石斛","商業測試"
"幼苗","根莖","蕙蘭"
"花朵老化","洋桔梗","採收後處理"
"防治管理","稻米品質","雜草型紅米"
"小胡瓜","南瓜","葫蘆科"
"設施下作物適應性","設施耐候性","園藝設施"
"科技研發成果","商品化與產業化交流活動","學術系列活動"
"H7N9禽流感","H9N2禽流感","抗體調查"
"水疱性口炎病毒","病毒性疾病","豬流行性下痢病毒","檢診服務"
"水產動物","疾病","診斷"
"血清學監測","細菌性疾病","陸生動物"
"反芻動物","牛型分枝桿菌","流行病學"
"重要動物疾病","診斷","獸醫病理學"
"疾病監測","豬生殖與呼吸綜合症"
"台灣南部地區","家禽白血病J亞型","養雞場"
"田間試驗","豬流行性下痢病毒","豬隻疫苗"
"生產醫學","區域性疾病控制"
"多瘤病毒","里奧病毒","雙色鰻"
"日本鰻血管內皮細胞感染病毒","鰻魚病毒性血管內皮細胞壞死症","鰻魚養殖日本鰻"
"山羊關節炎腦炎","防治","清除計畫"
"口蹄疫","病毒中和試驗","液相阻斷型酵素連結免疫吸附反應"
"水產動物","平台","生產醫學"
"參考實驗室","清除","診斷","豬瘟"
"人畜共通傳染病","疾病監測","野生動物"
"人畜共通傳染病","死亡原因","流浪犬","家犬","家貓","動物醫院"
"人畜共通傳染病","死亡原因","流浪犬","家犬","家貓","動物醫院"
"艾美球蟲","種別鑑定","養雞場"
"水生動物","早期疫情預警監測","自由經濟示範區"
"水生動物衛生法典","世界動物衛生組織","衛生標準"
"狂犬病抗體","新城病","輸入犬貓","輸入禽鳥","鴨病毒性腸炎"
"狂犬病抗體","新城病","輸入犬貓","輸入禽鳥","鴨病毒性腸炎"
"訊息交換","跨境電子商務","電子檢疫"
"水解","有色雞","羽毛粉"
"果實蠅","非疫生產點","葡萄"
"小果番茄","瓜實蠅","非疫生產地"
"木瓜","瓜實蠅","東方果實蠅","非疫生產點"
"外銷蘭苗","移動","管理系統"
"入侵性評估系統","入侵植物","本地植物","野化植物","雜草"
"病害防治","蝴蝶蘭","整合性防治技術","蟲害防治"
"有害生物管理","網室","鳳梨釋迦"
"檢疫處理","燻蒸","燻蒸劑"
"標準操作流程","輸入","雜項貨品"
"水苔","蝴蝶蘭","雜草"
"動物用藥","國際調和","殘留定義","殘留容許量","農藥"
"動物用藥","國際調和","殘留定義","殘留容許量","農藥"
"動物用藥","國際調和","殘留定義","殘留容許量","農藥"
"切割位","血球凝集素","病原性","禽流感"
"人畜共患","監測"
"家禽流行性感冒","進口禽肉","輸入禽鳥"
"狂犬病","監測","蝙蝠麗莎病毒"
"狂犬病","蝙蝠","麗沙病毒"
"台灣","狂犬病","防疫"
"動物屍體","清除和處理","規劃與防治"
"台灣","風險因子","高病原性禽流感"
"氣態二氧化氯","燻煙消毒","雞蛋"
"人畜共通傳染病","流行病學","新興與再現性病毒"
"M基因","即時定量反轉錄聚合酶連鎖反應","禽流感病毒"
"次單位疫苗","油質佐劑","家禽流行性感冒( 禽流感)"
"水產動物","早期預警","氣候變遷","疾病"
"牛流行熱","庫蠓","氣候變遷","監測"
"地理資訊系統","氣候變遷","禽流感","鉤端螺旋體病"
"小動物","狂犬病預防注射推廣","亞洲","重大人畜共通傳染病","繼續教育"
"小動物","狂犬病預防注射推廣","亞洲","重大人畜共通傳染病","繼續教育"
"人畜共通傳染病","台灣","獸醫師法","獸醫師繼續教育"
"人畜共通傳染病","野生動物疾病","經濟動物獸醫師","資訊平台"
"人畜共通傳染病","縣巿動物防疫人員","臨床診斷"
"外科","重大人畜共通傳染病","繼續教育"
"人畜共通傳染病","汙染管控","診斷確效"
"曲狀桿菌","沙門氏桿菌","食媒性病菌","病原性大腸桿菌","堆肥"
"沙門氏菌","食媒病","監測","彎曲桿菌"
"生物藥品檢定","全國認證基金會","動物疫苗"
"一般藥品檢定服務","實驗室自動化","實驗室資訊管理系統"
"生物資材","無特定病原","實驗動物"
"風險評估","效用分析","消毒水","動物用藥品"
"山羊痘","疫苗","馴化"
"第二型豬環狀病毒","豬皮膚炎腎病症候群","豬離乳後多發性衰竭症候"
"牛流行熱","油質佐劑","疫苗"
"三價疫苗","水禽小病毒感染症","鴨病毒性肝炎"
"三價疫苗","水禽小病毒感染症","鴨病毒性肝炎"
"血球凝集素-神經胺脢蛋白","新城病病毒","酵素連結免疫吸附分析法"
"動物用疫苗","組織培養","診斷試劑"
"疫苗","組織培養","豬瘟病毒"
"基因分型","細菌性病原","微生物種原"
"次單位疫苗","表面保護性抗原 A","豬丹毒桿菌"
"水性脂囊體","佐劑","奈米微粒","動物疫苗","磷酸鈣"
"石斑魚","虹彩病毒","浸泡型疫苗"
"牛流行熱","疫苗","組織培養"
"根瘤線蟲","馬鈴薯瘡痂病","基徵草蛉","銀葉粉蝨"
"根瘤線蟲","馬鈴薯瘡痂病","基徵草蛉","銀葉粉蝨"
"甘藷","基腐病","粗糙甘藷象鼻蟲"
"防治","疫情監測","薊馬類"
"柑橘萎縮病毒","砧木","罹病性"
"防治","胡瓜","甜瓜疫病菌","番椒疫病菌","露菌"
"防治","胡瓜","甜瓜疫病菌","番椒疫病菌","露菌"
"甘藷","病害防治","馬鈴薯"
"甘藷","病害防治","馬鈴薯"
"二齡幼蟲","存活","根瘤線蟲"
"水稻白葉枯病","防治","病原型"
"白葉枯病","近同源系","葉鞘腐敗病","稻細蟎","稻熱病","稻熱病菌"
"灰黴病","抗藥性","炭疽病","草莓"
"二點葉蟎","必芬蟎","抗藥性"
"牛筋草","抗性偵測","硫醯尿素類除草劑","野茼蒿","雜草抗藥性"
"紅龍果","茄科作物","採收後病害","番茄"
"紅龍果","茄科作物","採收後病害","番茄"
"紅龍果","茄科作物","採收後病害","番茄"
"小麥","水稻","病蟲害"
"小麥","水稻","病蟲害"
"殺蟎劑","番荔枝","葉蟎","鳳梨釋迦"
"水稻","白葉枯病","行株距","胡麻葉枯病","徒長病","病蟲害防治","紋枯病","稻熱病"
"小米","有機栽培","病蟲害防治"
"有害生物綜合管理","芋頭","青蔥","非農藥防治","梨黑星病","甜椒","黃花粉蚜"
"有害生物綜合管理","芋頭","青蔥","非農藥防治","梨黑星病","甜椒","黃花粉蚜"
"有害生物綜合管理","芋頭","青蔥","非農藥防治","梨黑星病","甜椒","黃花粉蚜"
"病蟲害","甜椒","蘆筍"
"病蟲害","甜椒","蘆筍"
"天敵","草莓","整合性防治"
"二點葉螨","白粉病","韭菜","根蟎","病蟲害整合性防治","草苺","軟腐病","薊馬"
"二點葉螨","白粉病","韭菜","根蟎","病蟲害整合性防治","草苺","軟腐病","薊馬"
"忌避作物","發光二極體"
"非農藥資材","根瘤線蟲","液化澱粉芽孢桿菌","萎凋病"
"非農藥資材","根瘤線蟲","液化澱粉芽孢桿菌","萎凋病"
"小黃薊馬","果實蠅區域防治","非農藥防治"
"食蚜蠅","綜合防治","誘引植物"
"紅龍果","害蟲防治","整合性管理策略"
"茄果","設施栽培","整合性蟲害管理","關鍵害蟲"
"洋香瓜","粉蝨","綜合防治","薊馬"
"印度棗","吉園圃","病蟲害管理策略","豌豆"
"印度棗","吉園圃","病蟲害管理策略","豌豆"
"害蟲","病害","番石榴","綜合管理"
"防治","害蟲","蓮霧"
"非化學農藥防治","病害管理","葡萄"
"非化學合成農藥","紅龍果","病害管理"
"有害生物綜合管理","花胡瓜","植物醫師制度","農藥殘留"
"作物綜合管理","植物醫學","農藥"
"有機管理","茶飲作物","整合管理"
"有機管理","茶飲作物","整合管理"
"木黴菌","生物肥料","生物農藥","微生物製劑"
"微氣候","預測","監測","稻熱病"
"侷限導管細菌","媒介昆蟲","替代性寄主植物"
"阻隔紫外光","病蟲害管理","番茄"
"外銷","蟲害防治","蘭花"
"甘藷象鼻蟲屬","角頂葉蟬亞科","寄主植物","診斷鑑定特徵"
"生態","禾本科","病毒","蔥科"
"胡瓜嵌紋病毒","豇豆微斑駁病毒","敏豆","菜豆嵌紋病毒"
"花卉真菌性病害","病原菌生態","病原菌鑑定"
"番茄細菌性葉斑病菌","種媒病原","辣椒微斑病毒","檢疫","檢測"
"番茄細菌性葉斑病菌","種媒病原","辣椒微斑病毒","檢疫","檢測"
"查詢系統","數位化","檢疫有害生物"
"病蟲危害徵狀","病蟲害圖鑑","植物保護"
"入口網站","資訊檢索","農藥資訊","農藥標示"
"內分泌干擾作用","芬化利","美國環保署","益達胺","第滅寧","經濟合作暨發展組織"
"多重農藥混合暴露","毒性作用機制","毒性協同效應","氣管內灌注","蚯蚓","試驗準則","濾紙接觸法"
"有效成份","抗凝血殺鼠劑","液相層析串聯質譜儀"
"果樹","炭疽病菌","病原性"
"昆蟲","捕食性","設施"
"水楊酸甲酯","保育生物防治","棉蚜"
"性費洛蒙","茶捲葉蛾","瘤野螟"
"稻穀品種","稻穀破損率","積穀害蟲"
"芽孢桿菌","香蕉黃葉病","神澤氏葉蟎"
"芽孢桿菌","香蕉黃葉病","神澤氏葉蟎"
"生物檢定","高效能液相層析","質體剖面","蘇力菌","鑑定"
"生物防治","促進植物生長之根棲細菌","蘇力菌"
"天然資材","安全評估","動物毒理試驗"
"季節性移動","棲所偏好","電子式標識器","鮪旗魚"
"CPUE標準化","參考點","熱帶鮪類"
"大目鮪","泛線性模式","單位努力漁獲量","黃鰭鮪","聚集分析"
"單位努力漁獲量標準化","資源指標","旗魚類","漁業管理","漁獲資料分析","鮪釣漁業"
"生殖腺","白皮旗魚","印度洋","南方黑鮪","紅肉旗魚","單位努力漁獲量","黑皮旗魚"
"生殖腺","白皮旗魚","印度洋","南方黑鮪","紅肉旗魚","單位努力漁獲量","黑皮旗魚"
"太平洋黑鮪","年齡與成長","南方黑鮪"
"大西洋","年齡別漁獲量","長鰭鮪","單位努力漁獲量","體長別漁獲量"
"太平洋","年齡組成","長鰭鮪","豐度指標"
"年齡與成長","長鰭鮪","單位努力漁獲量"
"年級群","空間分析","阿根廷魷","資料庫","資源動態"
"美洲大赤魷","資源評估","漁業管理","遠洋魷釣船隊","環境效應"
"混獲","單位努力漁獲量","無危害評估"
"大西洋","大型軟骨魚","成長方程式","灰鯖鮫","脊椎骨","輪紋"
"支繩加重","延繩釣","海鳥忌避措施","電子觀察員","避鳥繩"
"大型圍網漁業","年間環境變異","氣候變遷影響","漁況分析","漁獲資料分析","鮪釣漁業"
"大型圍網漁業","年間環境變異","氣候變遷影響","漁況分析","漁獲資料分析","鮪釣漁業"
"印度洋","氣候變遷","鮪延繩釣","鮪漁場學"
"印度洋","氣候變遷","鮪延繩釣","鮪漁場學"
"台灣周邊海域","漁場","監測"
"鬼頭刀","棲息特性","溫度深度記錄器"
"黃鰭鮪","漁場環境","鮪類仔稚魚"
"生殖生態","產卵場","產卵期","經濟魚種","經濟蟹類"
"生殖生態","產卵場","產卵期","經濟魚種","經濟蟹類"
"生物學","善泳蟳","資源"
"宜蘭灣","拖網漁業","群聚結構"
"劍尖槍鎖管","頭足類","環境因子"
"生物參考點","單位加入親魚量","資源評估","鯊魚"
"日周輪","幼生","成長模式","耳石"
"宜蘭灣","資源管理","櫻花蝦"
"玳瑁石斑","豹鱠","粒線體基因","微衛星基因座"
"生殖","曳繩釣","流刺網","鰆魚"
"分布","台灣西南海域","帶魚屬魚類"
"火誘網漁業","拖網漁業","臺灣東北部海域","鎖管"
"混獲組成","魚種組成","總容許捕獲量(TAC)","魩鱙漁業"
"生殖生物學","資源評估","蟹種類組成"
"DNA生命條碼","物種鑑定","鯊魚魚翅"
"太平洋","系群結構","鬼頭刀","漁業改進計畫","漁業指標"
"小型漁船設計構造準則","國際海事組織","漁船及船員安全"
"外來生物種","國際控管船舶壓艙水及沉澱物公約","壓艙水"
"水耕","生態水培","循環水養殖系統"
"二氧化氯","文蛤","底質"
"生態化","光合菌","鹹水魚塭"
"微藻保存","微藻種原"
"大型海藻","牙鮃","海參","培育","棕點石斑","量化","輪蟲","橈腳類","藍身大石斑","纖毛蟲"
"水產生物","保存的","保種的"
"白點症病毒","病毒封套蛋白","草蝦"
"白蝦","育種","無特定病毒"
"利用","種原保存","種原庫","澎湖"
"培育","產卵","鹿兒島蛸"
"內陸養殖","牡蠣養殖面積","淺海養殖","箱網養殖","養殖面積"
"牡蠣生殖週期","牡蠣苗","牡蠣養殖","時空變動趨勢","數值模式","環境因子監測"
"日本鰻","行為特徵","產卵洄游"
"日本鰻","放流","晶片標識","螢光標識"
"日本鰻苗","河口域","資源"
"日本鰻","柳葉型仔魚","漁場"
"日本鰻","水深度","水溫","水鹽度","催熟"
"人工放流","效益評估","資源量","衛星標識放流","鰻魚"
"免疫激活物","疫苗","異種鰻","經濟分析"
"卵細胞培養","赤鯥","族群動態","精液保存"
"水產發酵基質","混獲","深層海水","酵素活性"
